journey_id,train_id,train_type,timestamp,date,hour,day_of_week,is_weekend,section_id,from_station_id,to_station_id,section_distance_km,scheduled_running_time_min,max_sectional_speed_kmph,entry_speed_kmph,entry_delay_min,previous_section_delay_min,congestion_level,weather_condition,visibility_km,speed_restriction_active,restriction_speed_kmph,unscheduled_halt_active,unscheduled_halt_min,recovery_applied_min,historical_section_median_min,historical_section_p90_min,actual_section_running_time_min,section_delay_delta_min,exit_delay_min,data_source
JRN_20260719_14309,14309,PASSENGER,2026-07-19T11:41:48,2026-07-19,11,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,101.87,-5.26,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.26,SYNTHETIC_DATASET
JRN_20260719_14309,14309,PASSENGER,2026-07-19T12:18:48,2026-07-19,12,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,88.19,-11.26,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.01,SYNTHETIC_DATASET
JRN_20260719_14309,14309,PASSENGER,2026-07-19T13:00:03,2026-07-19,13,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.26,-18.01,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-25.81,SYNTHETIC_DATASET
JRN_20260719_14309,14309,PASSENGER,2026-07-19T13:47:15,2026-07-19,13,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,84.48,-25.81,-7.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,28.16,-3.84,-29.65,SYNTHETIC_DATASET
JRN_20260719_14309,14309,PASSENGER,2026-07-19T14:18:24,2026-07-19,14,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,65.07,-29.65,-3.84,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-36.4,SYNTHETIC_DATASET
JRN_20260719_14309,14309,PASSENGER,2026-07-19T14:59:39,2026-07-19,14,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,46.81,-36.4,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-46.6,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T06:45:00,2026-07-20,6,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,95.55,-1.86,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-6.06,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T07:11:48,2026-07-20,7,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.15,-6.06,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-12.06,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T07:48:48,2026-07-20,7,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,94.19,-12.06,-6.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,40.69,-4.31,-16.37,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T08:32:29,2026-07-20,8,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,41.66,-16.37,-4.31,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,53.56,65.0,96.61,44.61,28.24,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T10:12:06,2026-07-20,10,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,80.83,28.24,44.61,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.46,-4.54,23.7,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T10:42:33,2026-07-20,10,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,62.05,23.7,-4.54,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,43.05,-1.95,21.75,SYNTHETIC_DATASET
JRN_20260720_12017,12017,SHATABDI,2026-07-20T11:28:36,2026-07-20,11,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,35.15,21.75,-1.95,MEDIUM,CLEAR,10.0,1,45.0,0,0.0,0.0,70.04,85.0,91.45,23.45,45.2,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T15:20:00,2026-07-20,15,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,79.81,2.66,0.0,LOW,RAIN,2.27,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-1.54,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T15:46:48,2026-07-20,15,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,97.69,-1.54,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-7.54,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T16:23:48,2026-07-20,16,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,93.91,-7.54,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-14.29,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T17:05:03,2026-07-20,17,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.11,-14.29,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-22.09,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T17:52:15,2026-07-20,17,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,78.4,-22.09,-7.8,MEDIUM,CLEAR,10.0,0,,1,3.64,0.0,32.96,40.0,30.16,-1.84,-23.93,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T18:25:24,2026-07-20,18,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,39.07,-23.93,-1.84,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,46.35,56.25,56.21,11.21,-12.72,SYNTHETIC_DATASET
JRN_20260720_12055,12055,SUPERFAST,2026-07-20T19:24:37,2026-07-20,19,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,46.28,-12.72,11.21,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-22.92,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-20T22:25:00,2026-07-20,22,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,91.64,0.02,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.18,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-20T22:51:48,2026-07-20,22,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,106.77,-4.18,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-10.18,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-20T23:28:48,2026-07-20,23,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,96.26,-10.18,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-16.93,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-21T00:10:03,2026-07-20,0,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,84.72,-16.93,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-24.73,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-21T00:57:15,2026-07-20,0,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,80.47,-24.73,-7.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-29.53,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-21T01:27:27,2026-07-20,1,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,67.12,-29.53,-4.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-36.28,SYNTHETIC_DATASET
JRN_20260720_14041,14041,EXPRESS,2026-07-21T02:08:42,2026-07-20,2,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,47.6,-36.28,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-46.48,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T11:15:00,2026-07-20,11,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,93.61,-1.6,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.8,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T11:41:48,2026-07-20,11,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,107.07,-5.8,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.8,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T12:18:48,2026-07-20,12,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,84.34,-11.8,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.55,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T13:00:03,2026-07-20,13,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,25.99,-18.55,-6.75,MEDIUM,CLEAR,10.0,1,30.0,0,0.0,0.0,53.56,65.0,160.17,108.17,89.62,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T15:43:13,2026-07-20,15,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,86.67,89.62,108.17,LOW,CLEAR,10.0,0,,0,0.0,6.56,32.96,40.0,27.2,-4.8,84.82,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T16:13:25,2026-07-20,16,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,44.09,84.82,-4.8,HIGH,CLEAR,10.0,1,50.0,0,0.0,0.0,46.35,56.25,86.77,41.77,126.59,SYNTHETIC_DATASET
JRN_20260720_14309,14309,PASSENGER,2026-07-20T17:43:11,2026-07-20,17,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,51.28,126.59,41.77,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,68.49,0.49,127.08,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T06:45:00,2026-07-21,6,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,84.34,-0.84,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.04,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T07:11:48,2026-07-21,7,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.21,-5.04,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.04,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T07:48:48,2026-07-21,7,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,95.68,-11.04,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-17.79,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T08:30:03,2026-07-21,8,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.59,-17.79,-6.75,HIGH,CLEAR,10.0,0,,1,7.14,0.0,53.56,65.0,68.01,16.01,-1.78,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T09:41:03,2026-07-21,9,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,79.94,-1.78,16.01,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.27,-4.73,-6.51,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T10:11:19,2026-07-21,10,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,67.85,-6.51,-4.73,HIGH,CLEAR,10.0,0,,1,11.32,0.0,46.35,56.25,66.26,21.26,14.75,SYNTHETIC_DATASET
JRN_20260721_12017,12017,SHATABDI,2026-07-21T11:20:35,2026-07-21,11,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.25,14.75,21.26,LOW,CLEAR,10.0,0,,0,0.0,5.9,70.04,85.0,57.8,-10.2,4.55,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T15:20:00,2026-07-21,15,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,87.43,0.35,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.85,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T15:46:48,2026-07-21,15,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.99,-3.85,-4.2,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.85,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T16:23:48,2026-07-21,16,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,39.87,-9.85,-6.0,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,46.35,56.25,74.35,29.35,19.5,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T17:41:09,2026-07-21,17,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.65,19.5,29.35,LOW,CLEAR,10.0,0,,1,10.86,7.8,53.56,65.0,44.199999999999996,-7.8,11.7,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T18:28:21,2026-07-21,18,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,40.78,11.7,-7.8,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,32.96,40.0,55.07,23.07,34.77,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T19:26:25,2026-07-21,19,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,41.72,34.77,23.07,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,46.35,56.25,56.29,11.29,46.06,SYNTHETIC_DATASET
JRN_20260721_12055,12055,SUPERFAST,2026-07-21T20:25:42,2026-07-21,20,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,25.5,46.06,11.29,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,70.04,85.0,113.24,45.24,91.3,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-21T22:25:00,2026-07-21,22,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,95.16,5.78,0.0,LOW,CLEAR,10.0,0,,0,0.0,2.31,28.84,35.0,23.8,-4.2,1.58,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-21T22:51:48,2026-07-21,22,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,38.84,1.58,-4.2,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,41.2,50.0,76.82,36.82,38.4,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-22T00:11:37,2026-07-21,0,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,87.53,38.4,36.82,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.38,-3.62,34.78,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-22T00:56:00,2026-07-21,0,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,38.29,34.78,-3.62,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,53.56,65.0,79.16,27.16,61.94,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-22T02:18:09,2026-07-21,2,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,24.99,61.94,27.16,LOW,RAIN,4.24,1,30.0,0,0.0,0.0,32.96,40.0,75.37,43.37,105.31,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-22T03:36:31,2026-07-21,3,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,70.08,105.31,43.37,LOW,CLEAR,10.0,0,,0,0.0,9.19,46.35,56.25,38.25,-6.75,98.56,SYNTHETIC_DATASET
JRN_20260721_14041,14041,EXPRESS,2026-07-22T04:17:46,2026-07-21,4,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.35,98.56,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,88.08,20.08,118.64,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T11:15:00,2026-07-21,11,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,98.37,-1.11,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.31,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T11:41:48,2026-07-21,11,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,98.18,-5.31,-4.2,HIGH,CLEAR,10.0,0,,1,7.73,0.0,41.2,50.0,48.0,8.0,2.69,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T12:32:48,2026-07-21,12,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,97.6,2.69,8.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.34,-3.66,-0.97,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T13:17:08,2026-07-21,13,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,79.91,-0.97,-3.66,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-8.77,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T14:04:20,2026-07-21,14,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,76.68,-8.77,-7.8,LOW,RAIN,4.25,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-13.57,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T14:34:32,2026-07-21,14,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,67.47,-13.57,-4.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,43.15,-1.85,-15.42,SYNTHETIC_DATASET
JRN_20260721_14309,14309,PASSENGER,2026-07-21T15:20:41,2026-07-21,15,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,47.47,-15.42,-1.85,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-25.62,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T06:45:00,2026-07-22,6,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,96.14,-1.01,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.21,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T07:11:48,2026-07-22,7,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,96.28,-5.21,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.21,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T07:48:48,2026-07-22,7,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,90.76,-11.21,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-17.96,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T08:30:03,2026-07-22,8,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,35.28,-17.96,-6.75,HIGH,CLEAR,10.0,1,45.0,0,0.0,0.0,53.56,65.0,134.91,82.91,64.95,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T10:47:57,2026-07-22,10,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,76.75,64.95,82.91,MEDIUM,CLEAR,10.0,0,,1,2.75,0.0,32.96,40.0,30.28,-1.72,63.23,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T11:21:14,2026-07-22,11,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,67.16,63.23,-1.72,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,42.69,-2.31,60.92,SYNTHETIC_DATASET
JRN_20260722_12017,12017,SHATABDI,2026-07-22T12:06:55,2026-07-22,12,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,48.86,60.92,-2.31,LOW,CLEAR,10.0,0,,0,0.0,14.73,70.04,85.0,57.8,-10.2,50.72,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T15:20:00,2026-07-22,15,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,93.99,-1.13,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.33,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T15:46:48,2026-07-22,15,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,100.13,-5.33,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.33,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T16:23:48,2026-07-22,16,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,91.33,-11.33,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.08,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T17:05:03,2026-07-22,17,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,77.08,-18.08,-6.75,MEDIUM,CLEAR,10.0,0,,1,5.69,0.0,53.56,65.0,53.97,1.97,-16.11,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T18:02:01,2026-07-22,18,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,80.87,-16.11,1.97,MEDIUM,CLEAR,10.0,0,,1,11.81,0.0,32.96,40.0,40.51,8.51,-7.6,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T18:45:31,2026-07-22,18,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,64.04,-7.6,8.51,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-14.35,SYNTHETIC_DATASET
JRN_20260722_12055,12055,SUPERFAST,2026-07-22T19:26:46,2026-07-22,19,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.08,-14.35,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-24.55,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-22T22:25:00,2026-07-22,22,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,91.31,0.72,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.48,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-22T22:51:48,2026-07-22,22,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,39.26,-3.48,-4.2,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,41.2,50.0,76.09,36.09,32.61,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-23T00:10:53,2026-07-22,0,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,90.31,32.61,36.09,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.29,-3.71,28.9,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-23T00:55:10,2026-07-22,0,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,82.05,28.9,-3.71,LOW,CLEAR,10.0,0,,0,0.0,11.45,53.56,65.0,44.199999999999996,-7.8,21.1,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-23T01:42:22,2026-07-22,1,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,83.42,21.1,-7.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.87,-4.13,16.97,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-23T02:13:15,2026-07-22,2,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.67,16.97,-4.13,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,42.52,-2.48,14.49,SYNTHETIC_DATASET
JRN_20260722_14041,14041,EXPRESS,2026-07-23T02:58:46,2026-07-22,2,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,53.57,14.49,-2.48,LOW,CLEAR,10.0,0,,0,0.0,5.8,70.04,85.0,57.8,-10.2,4.29,SYNTHETIC_DATASET
JRN_20260722_14309,14309,PASSENGER,2026-07-22T11:15:00,2026-07-22,11,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,95.55,-0.55,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.75,SYNTHETIC_DATASET
JRN_20260722_14309,14309,PASSENGER,2026-07-22T11:41:48,2026-07-22,11,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,106.74,-4.75,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-10.75,SYNTHETIC_DATASET
JRN_20260722_14309,14309,PASSENGER,2026-07-22T12:18:48,2026-07-22,12,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,41.65,-10.75,-6.0,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,46.35,56.25,74.56,29.56,18.81,SYNTHETIC_DATASET
JRN_20260722_14309,14309,PASSENGER,2026-07-22T13:36:21,2026-07-22,13,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,38.07,18.81,29.56,LOW,CLEAR,10.0,1,45.0,0,0.0,0.0,53.56,65.0,87.85,35.85,54.66,SYNTHETIC_DATASET
JRN_20260722_14309,14309,PASSENGER,2026-07-22T15:07:12,2026-07-22,15,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,83.78,54.66,35.85,LOW,CLEAR,10.0,0,,0,0.0,6.56,32.96,40.0,27.2,-4.8,49.86,SYNTHETIC_DATASET
